user_id,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),1,3,4
1066,393.50193,8725.0,579.36,1.27,10221.59,1751,2144.76,138,1,1,1
1067,536.28172,4428.66,49.13,1.91,5914.96,934,4206.16,100,1,0,1
1068,376.0853,294.48,153.37,1.29,775.45,4631,673.49,517,1,1,0
1069,585.87051,5991.69,312.49,3.07,18181.6,1183,4490.16,50,1,0,0
1070,329.94578,5504.55,181.56,0.64,6144.39,3131,8966.53,111,0,0,0
1071,159.30774,3226.16,133.76,2.08,17190.02,1082,812.62,345,0,0,0
1072,404.62526,5157.5,165.22,0.38,4497.62,1265,2626.91,66,1,1,1
1073,665.06819,4070.19,200.19,1.65,7860.25,1397,1940.09,89,0,0,0
1074,423.06845,825.05,105.54,1.65,1975.85,1777,2493.02,54,0,0,0
1075,349.67214,151.42,21.56,1.91,441.25,1740,376.17,419,0,0,1
1076,372.40915,2533.1,106.49,2.79,3210.37,1792,778.94,472,0,0,0
1077,591.82631,1418.2,285.53,0.46,9150.55,1499,1688.49,69,0,0,0
1078,468.45928,6915.79,151.78,0.83,9176.12,987,1635.28,58,0,1,0
1079,287.18635,1451.48,30.22,0.36,1709.73,2728,659.03,383,0,0,0
1080,833.53726,3508.64,236.08,1.42,4226.33,1786,4134.06,49,0,0,0
1081,298.94846,2199.96,203.83,2.39,9221.52,2874,2182.01,86,0,0,0
1082,259.26344,2149.12,103.01,0.53,10445.64,1539,2442.88,78,0,0,1
1083,320.63366,716.84,142.81,2.41,2646.57,2392,826.28,88,0,0,0
1084,394.99756,1887.23,49.93,1.78,2136.51,2320,1302.46,524,0,0,0
1085,135.35232,1892.02,152.71,0.9,5633.67,1577,2783.42,64,0,0,0
1086,759.40273,1804.9,177.36,2.79,4815.6,2555,20618.62,83,0,0,0
1087,119.50191,2132.64,125.19,2.23,2966.23,2716,2394.49,76,0,0,0
1088,512.57661,1122.93,38.82,2.86,1705.71,2733,830.65,251,0,0,0
1089,214.6195,2512.63,185.03,0.95,6699.8,1707,1286.97,129,0,1,1
1090,291.87913,898.2,316.45,1.15,2179.08,7565,2813.25,226,0,0,0
1091,746.7397,3019.46,244.45,1.01,7546.92,1361,2828.85,77,0,0,0
1092,290.12142,1996.74,641.47,3.88,1815.84,938,966.47,166,0,0,0
1093,129.39378,3187.75,118.99,0.22,9308.68,1161,2690.61,73,0,0,0
1094,747.75533,6872.78,127.36,1.74,9160.54,1161,2078.38,102,0,0,0
1095,340.96337,3962.07,145.81,0.3,5269.72,1423,3531.69,47,0,0,0
1096,351.61493,1955.64,65.29,0.82,3801.81,2294,1195.04,86,0,0,0
1097,288.78294,5936.41,180.15,0.69,4342.12,943,425.85,119,0,0,0
1098,222.37639,1423.66,235.72,0.52,2348.41,2773,839.06,297,1,0,0
1099,186.19035,284.53,51.78,2.53,557.68,6160,398.68,1463,0,1,1
1100,383.39091,6868.56,59.13,0.11,7165.59,1531,7651.87,71,0,0,0
1101,429.81179,306.13,25.16,4.71,2533.26,2563,1265.33,159,0,0,0
1102,262.43022,403.33,36.09,8.03,1089.93,2196,532.19,359,0,0,0
1103,249.94137,94.0,18.26,2.08,268.0,4534,117.9,2982,0,0,0
1104,331.47876,2318.58,110.97,0.42,13072.01,889,9798.29,50,0,0,0
1105,716.92959,5272.99,274.92,0.26,9023.23,1254,2492.75,135,0,0,0
1106,358.88292,1535.09,71.8,0.86,4847.0,1315,881.72,79,0,0,0
1107,548.36244,3289.73,36.42,4.05,4570.31,1473,4100.72,68,0,1,1
1108,169.98832,177.4,105.16,1.69,3071.08,1474,929.81,214,0,1,1
1109,314.30245,1111.46,79.56,2.44,2135.78,2822,870.27,139,0,1,1
1110,701.88129,3916.2,102.37,0.22,11586.66,1453,1319.9,296,0,0,0
1111,856.52125,535.06,31.92,1.74,1224.66,4320,716.64,346,0,0,0
1112,191.29585,1132.16,239.17,3.03,465.96,10518,1099.08,156,0,0,1
1113,519.8208,1124.76,107.46,2.47,5448.69,1866,1883.87,201,1,0,0
1114,278.87533,340.52,43.66,5.72,2740.31,4603,979.84,437,0,0,0
1115,182.20476,1216.75,64.49,3.59,10458.66,1102,8098.69,55,1,0,1
1116,428.96185,2853.51,278.36,0.85,9186.32,1306,1685.65,65,0,0,0
1117,442.23833,3278.04,57.45,0.73,3411.84,2068,1364.06,81,0,0,0
1118,520.07081,2386.44,169.13,0.82,3135.27,1506,1870.84,136,0,0,0
1119,313.21809,701.34,95.43,0.83,2555.82,1591,1777.76,249,0,1,0
1120,265.59959,176.46,30.29,0.44,5016.87,1069,2585.5,61,0,0,0
1121,440.96811,608.49,93.16,1.34,1368.62,5871,682.72,231,0,0,0
1122,488.21873,240.96,32.98,3.22,605.75,3575,377.34,671,0,1,1
1123,118.98162,1888.01,184.8,0.84,9995.6,1001,3903.88,171,1,0,0
1124,464.28442,1726.71,130.82,1.25,6578.35,1676,2874.29,301,0,0,0
1125,406.93198,3936.96,664.82,0.67,5740.81,1186,1291.65,97,0,0,1
1126,209.30937,3798.32,240.48,0.64,10601.91,1245,3125.0,64,0,0,1
1127,675.43699,5470.05,348.54,0.34,15016.72,1166,3929.55,111,0,0,0
1128,331.13858,341.53,35.83,1.78,1795.88,1588,677.05,132,0,0,0
1129,644.88994,4147.11,82.27,0.75,15864.87,1445,2377.45,60,0,0,0
1130,150.62624,6439.82,33.08,1.84,17102.7,768,1845.82,54,0,0,0
1131,277.55334,348.53,218.58,1.18,2489.4,1330,2240.25,181,0,0,0
1132,651.80597,1118.91,218.16,1.3,6791.32,1492,3389.25,85,0,0,0
1133,331.21763,760.13,50.26,2.12,3294.64,1775,993.06,64,0,0,0
1134,359.66875,3578.95,58.31,2.34,5634.1,1066,1745.89,87,0,0,0
1135,207.30916,2822.71,975.56,1.49,11074.36,1877,1285.63,171,0,0,0
1136,583.83851,4164.35,226.26,1.27,6929.7,1323,2815.45,44,0,0,0
1137,368.10889,1482.95,155.3,0.43,6226.11,1558,1069.71,184,0,0,1
1138,325.81003,2304.07,247.16,0.34,3713.95,1568,1200.78,119,0,0,0
1139,190.28529,3009.42,155.09,0.62,5362.5,1274,1701.43,62,0,0,0
1140,276.4748,521.11,119.24,1.4,1612.04,2645,932.66,679,1,0,0
1141,224.32989,1623.29,372.25,16.68,1731.21,1955,599.74,169,0,0,0
1142,564.63252,2394.54,269.09,0.21,10481.1,2158,2016.09,67,1,0,0
1143,533.25049,881.13,12.93,1.55,1708.09,3578,2040.86,277,0,0,0
1144,357.30232,1295.1,38.15,6.32,4322.31,2159,1852.58,207,0,0,0
1145,184.10156,721.98,288.32,0.75,2906.82,4513,2142.47,68,0,1,1
1146,257.04097,700.41,24.27,1.47,1599.64,3041,348.22,396,0,1,0
1147,432.73531,9501.37,95.77,1.94,11210.45,720,2475.01,58,0,0,0
1148,835.8458,1090.83,172.1,1.29,5180.94,1970,1561.52,95,1,0,1
1149,798.7499,3922.82,224.04,0.72,3078.53,2326,2098.56,126,0,0,0
1150,528.137,670.02,125.23,1.43,2731.18,2267,691.47,80,0,0,0
1151,528.28021,2108.0,597.73,0.41,4832.23,1874,2160.46,177,1,1,0
1152,252.6413,746.35,142.4,0.58,7359.37,1129,3698.5,54,0,0,0
1153,778.19444,3383.79,262.76,0.74,6029.33,1487,1393.87,65,0,0,0
1154,225.3193,10087.62,354.56,0.19,28191.15,1124,2339.24,44,0,0,0
1155,190.87307,503.45,135.5,0.53,2964.81,1839,5877.99,105,0,0,0
1156,829.09331,249.88,33.25,1.46,2886.51,2569,2503.01,166,0,0,0
1157,131.60291,1178.34,103.83,2.36,4005.17,1855,1462.66,649,0,0,0
1158,132.61977,1493.77,196.43,0.54,6129.24,1178,1573.59,75,1,1,0
1159,865.8984,1242.43,297.89,0.14,17340.63,780,12382.29,45,0,0,0
1160,113.965,207.94,221.24,2.15,1235.97,5464,954.14,125,0,0,1
1161,181.25629,179.61,189.02,1.8,8004.48,1998,3460.97,141,0,0,0
1162,483.45001,1029.95,167.49,2.16,5156.35,1933,376.64,313,0,0,0
1163,642.31775,811.89,363.29,0.9,1791.45,2451,1039.2,248,0,0,0
1164,151.41865,129.64,80.49,3.28,3259.58,1922,748.12,166,1,0,0
1166,227.80626,1841.2,126.39,0.34,5459.08,1440,3127.2,38,0,0,0
1167,142.81877,3782.03,232.13,1.05,13842.94,735,2055.88,60,1,1,0
1168,155.13703,1978.55,336.52,2.59,4034.99,2175,1004.68,151,0,0,0
1169,240.83502,449.4,76.69,3.49,4651.23,2070,983.95,117,0,0,0
1170,193.94296,1078.24,252.43,1.19,2652.28,2476,938.1,203,0,0,0
1171,769.08098,2059.8,24.87,2.16,2642.99,3280,739.14,271,1,0,0
1172,311.69879,2174.57,91.56,2.39,5200.5,2214,1701.16,307,0,0,0
1173,581.30927,14243.79,44.65,0.07,16102.06,1223,1279.13,157,0,0,0
1174,643.69072,8054.35,371.0,0.33,4762.34,987,4679.65,70,0,0,0
1175,105.89073,1778.06,28.49,0.25,22365.09,1693,16227.85,54,0,0,0
1176,331.95468,2106.98,238.42,1.72,6624.4,1777,1985.1,356,0,0,0
1177,640.04408,836.52,100.63,0.93,7009.66,1339,745.9,88,0,0,0
1178,238.45647,1569.81,258.92,2.42,3786.73,2050,156.78,180,0,0,0
1179,115.87569,2304.2,81.97,0.72,5561.43,1597,1226.53,69,0,0,0
1180,223.50687,2274.64,129.65,1.92,3754.18,1141,1629.61,117,1,1,0
1181,311.21578,1241.21,362.41,1.13,5304.43,1065,2332.86,113,0,0,0
1182,707.08454,2012.84,118.42,0.26,10462.83,1192,2652.03,58,0,0,0
1183,120.6063,1211.85,160.37,2.31,4538.75,8006,1807.65,105,0,0,0
1184,725.22677,3493.84,161.77,1.81,4554.44,1156,725.61,77,0,0,1
1185,139.35702,1206.26,352.25,0.3,8194.04,1729,1937.19,82,0,0,0
1186,210.71556,3087.08,258.37,0.45,8068.86,1204,1547.47,137,0,0,0
1187,450.30471,435.8,157.29,0.71,2776.17,2315,1258.31,288,0,1,1
1188,226.11279,549.24,105.53,1.58,1654.82,7901,1936.67,115,0,0,0
1189,251.65497,869.14,93.12,1.72,5457.19,1732,1379.05,134,0,1,1
1190,244.12569,386.75,118.06,4.99,993.9,4601,890.57,116,0,0,0
1191,350.12871,2360.06,533.68,0.89,3716.45,2146,1986.87,48,0,0,1
1192,457.56909,382.17,59.55,3.67,2145.91,2052,1233.43,1352,0,0,0
1193,607.70376,10421.38,106.87,0.55,14769.94,922,4213.71,69,0,1,0
1194,151.69674,2396.16,68.75,3.15,4355.99,1627,1409.58,126,1,1,0
1195,448.27785,3283.1,219.88,0.28,7081.54,1146,2101.42,54,1,1,0
1196,547.43197,586.68,158.82,1.21,1288.17,3203,674.58,396,0,0,0
1197,184.89084,7041.45,3695.47,0.47,10447.28,1814,2059.73,86,0,1,0
1198,492.43859,1564.47,130.98,0.8,6865.61,1341,4993.66,53,0,0,0
1199,775.09904,3569.69,111.08,1.07,2309.56,1922,1385.36,81,0,0,0
1200,746.71507,1587.6,211.38,1.19,2984.65,2785,1736.91,86,0,0,1
1201,269.54058,551.85,56.48,3.37,4581.45,2077,763.76,229,1,0,1
1202,552.54921,835.05,71.7,2.12,1678.38,2098,1868.39,214,0,0,0
1203,799.72394,6337.8,151.89,0.27,9578.74,1211,3628.55,61,0,0,0
1204,707.53369,7582.96,215.37,0.09,16843.76,874,8283.71,94,0,0,0
1205,167.2241,2048.8,187.13,0.3,1680.21,1736,1182.26,112,0,0,0
1206,560.75881,960.52,113.27,2.67,4389.96,1618,3908.59,65,0,1,1
1207,259.52966,8768.63,117.18,0.49,15720.31,884,4205.18,44,0,0,0
1208,804.47845,8334.98,508.52,1.57,6012.14,1774,2895.17,260,0,0,0
1209,743.67837,1096.7,408.73,1.42,4223.0,1749,1804.8,429,0,0,0
1210,184.81066,1097.03,96.55,3.19,3014.69,1622,1212.22,121,1,0,0
1211,244.86802,2299.93,793.36,0.46,4352.51,1411,2306.15,54,0,0,0
1212,110.4546,433.68,29.11,1.72,384.19,1766,408.75,63,0,1,1
1213,302.73389,2189.22,248.66,2.15,3516.84,1906,3229.91,45,0,0,0
1214,101.40295,177.28,109.58,1.95,338.97,2248,312.81,532,1,1,0
1215,517.26982,2448.81,74.29,1.1,5157.82,983,364.41,95,0,0,1
1216,861.58426,576.34,143.92,1.17,2327.23,1988,1679.5,137,0,0,0
1217,491.04376,554.18,261.54,0.8,8052.8,1006,2925.42,110,0,0,0
1218,593.42438,1805.26,456.57,2.1,3621.86,1401,1074.57,54,1,1,0
1219,138.09296,1597.43,355.95,15.69,1834.25,1515,1306.72,81,0,0,0
1220,277.83649,1935.59,122.59,0.93,4059.83,1320,1201.33,278,0,0,0
1221,162.27129,2835.37,44.98,0.93,3175.48,1490,1610.8,127,0,0,0
1222,284.23648,2979.9,233.13,0.68,9365.75,1184,1482.82,46,0,0,0
1223,273.15877,1622.73,179.72,1.6,6962.3,4126,1067.31,220,0,1,0
1224,466.86261,8736.53,119.44,0.85,11232.88,1408,2450.86,37,0,0,0
1225,136.87525,388.17,301.47,1.35,5028.58,3348,1532.44,109,0,0,0
1226,618.53877,4984.05,189.61,0.85,7764.3,1903,4711.75,141,0,0,1
1227,260.25482,201.56,24.38,2.52,434.64,6632,657.18,120,1,0,1
1228,508.03717,1922.74,290.17,0.59,2707.94,2151,1639.09,161,0,0,0
1229,172.56192,768.46,49.36,1.42,1629.82,2078,1317.67,484,0,0,1
1230,246.58733,148.78,178.58,2.6,445.44,1680,423.84,154,0,0,0
1231,802.31589,588.57,50.59,3.68,2301.73,2353,178.45,418,1,1,1
1232,164.13179,1094.06,394.64,2.2,2380.46,3413,2562.01,72,1,1,0
1233,393.24542,1239.92,65.45,1.02,3739.41,1848,2266.55,220,0,0,1
1234,563.11767,1463.8,123.38,3.97,1507.67,1228,2124.15,61,0,0,0
1235,182.39703,1098.32,136.24,18.0,1106.97,3876,1147.89,157,0,0,0
1236,353.37128,2612.53,29.83,2.34,2905.85,2530,341.15,113,0,0,1
1237,869.16718,2520.66,76.47,1.25,10933.06,1041,3172.68,88,1,0,0
1238,331.04558,3847.96,302.83,1.01,6488.69,1498,1651.76,317,0,0,0
1239,128.78495,2012.97,122.06,2.52,5961.93,992,1146.37,135,0,0,0
1240,430.63086,965.71,292.76,1.79,3325.61,2640,2008.19,49,1,1,1
1241,510.22589,1295.14,144.87,1.26,7109.14,1338,2939.7,60,0,1,1
1242,623.96385,6221.19,92.43,1.06,7234.22,1714,2229.95,42,0,0,0
1243,680.5044,3622.91,60.46,0.45,5639.17,1855,1377.66,150,0,0,0
1244,281.40965,1708.69,337.96,0.37,5788.11,1676,2612.66,49,0,0,0
1245,377.63385,1015.84,49.22,7.51,2074.31,1830,862.28,136,0,0,1
1246,667.17076,629.86,112.78,4.46,2700.28,2191,1247.4,113,0,0,0
1247,497.94667,341.82,88.38,1.31,910.05,1563,1322.6,177,1,1,0
1248,440.97172,2388.69,416.07,1.21,6324.73,1417,1552.37,281,1,0,1
1249,676.32075,2039.5,105.19,0.49,4729.21,1462,3477.82,94,1,1,0
1250,377.72345,1013.3,409.71,0.71,3917.23,1802,2506.72,76,0,0,0
1251,102.3012,257.09,66.34,2.59,1204.46,1614,1459.99,173,1,0,0
1252,711.41875,3744.3,104.36,1.46,4519.04,1216,1699.83,112,0,1,1
1253,258.17085,707.77,181.28,1.71,4967.96,1387,2079.8,72,0,0,0
1254,772.70253,164.19,59.46,2.85,349.62,7175,129.07,1150,1,0,0
1255,765.36985,2186.68,528.7,1.1,6405.7,1315,131.17,45,0,0,0
1256,262.36972,3323.8,208.75,0.51,2053.3,9758,1333.7,202,0,1,1
1257,347.5399,391.65,102.42,3.3,3268.48,1819,1525.84,183,0,0,0
1258,562.80681,2722.52,431.94,0.74,3736.21,1887,3436.88,84,1,0,1
1259,219.4169,346.24,57.23,3.83,2049.41,2325,2090.39,255,0,1,0
1260,723.38063,3957.57,68.97,1.29,7835.45,1772,2500.98,225,0,0,0
1261,144.92232,1317.59,156.75,5.11,1518.86,4772,801.15,63,0,0,0
1262,147.57798,104.94,149.26,2.12,12820.54,1106,6051.35,85,0,0,0
1263,625.86596,154.05,35.32,2.2,517.62,6264,240.58,850,0,1,1
1264,112.09796,77.17,29.94,5.59,274.06,1283,181.31,723,0,1,1
1265,646.5518,7715.62,171.05,0.43,11592.85,1920,1069.14,91,0,0,0
1266,361.69188,420.16,175.21,2.25,2162.1,3025,1039.7,225,0,0,0
1267,324.41772,144.31,45.15,2.65,406.73,1939,312.41,1156,0,0,0
1268,390.69908,906.18,105.64,3.02,7354.31,1115,3699.3,60,1,1,0
1269,731.33107,8290.89,63.06,0.4,8545.91,795,1893.48,46,0,1,0
1270,173.75952,5239.41,109.3,1.43,7588.23,864,1596.37,84,0,0,0
1271,534.65902,979.09,130.52,1.11,21646.54,1024,12415.06,44,0,0,1
1272,151.55554,964.27,155.69,4.18,4249.17,1092,2219.18,72,0,1,0
1273,591.58483,2091.58,71.06,5.69,3144.77,3086,485.54,207,0,0,0
1274,125.45812,190.89,100.53,1.34,1479.02,2951,696.19,294,0,0,0
1275,634.48978,5024.19,123.62,0.92,9823.98,1385,7270.5,104,0,0,0
1276,621.53592,1072.84,217.27,0.35,5353.71,1072,1945.74,215,0,0,0
1277,414.48344,2992.15,116.46,0.65,3547.47,2189,754.24,88,0,0,0
1278,278.32439,499.44,47.93,2.5,1549.62,2768,358.8,517,0,0,0
1279,708.83092,2219.24,84.66,0.69,4384.27,1561,2146.08,113,0,0,0
1280,579.63771,1225.69,186.72,0.67,2327.18,2973,1295.85,185,0,1,1
1281,397.8473,5655.67,111.82,2.06,3202.81,2468,848.21,103,0,0,0
1282,132.49736,1685.62,154.09,1.95,2158.98,2027,1033.54,126,0,0,0
1283,193.57055,427.71,74.57,1.56,369.08,945,674.27,327,0,0,0
1284,312.60335,1272.66,77.55,1.61,8210.66,1453,2114.73,215,1,0,0
1285,137.98295,3944.52,230.74,1.23,10171.95,1520,626.83,60,0,0,1
1286,221.72651,2618.97,297.24,2.01,4079.27,2018,2763.42,68,0,0,0
1287,798.94547,3026.51,499.48,1.13,8504.97,1272,2195.72,67,0,0,0
1288,153.36485,2526.64,76.5,3.42,7959.46,1304,1362.79,114,0,1,1
1289,285.74278,3004.42,49.34,1.28,6457.4,1641,2782.1,134,0,0,0
1290,476.44197,2889.0,136.25,1.26,7133.24,1467,824.15,166,1,1,1
1291,479.09033,1259.67,156.24,1.01,8286.67,1416,2802.9,97,0,0,0
1292,430.23173,920.72,86.11,0.95,6152.03,1506,2008.35,118,0,0,0
1293,778.89858,3678.02,97.91,2.29,8772.37,1416,2029.14,85,0,0,0
1294,188.28264,139.11,14.6,2.12,281.53,1792,130.09,859,0,0,0
1295,154.26164,864.03,80.71,8.01,2484.62,2839,621.25,121,1,0,1
1296,185.25647,3463.05,361.24,0.63,10376.76,1811,2765.33,66,1,0,0
1297,317.21735,835.5,84.04,6.52,1332.55,1769,1317.13,168,0,0,0
1298,198.25206,4044.18,320.6,1.8,21188.43,1792,2685.84,417,1,0,0
1299,208.65695,228.17,98.79,2.89,9001.26,1179,1154.82,74,0,0,0
1300,260.04975,993.27,347.14,2.87,1411.16,2684,1144.52,81,1,1,1
1301,568.17094,1453.72,98.87,1.67,4661.38,1300,286.57,136,1,1,0
1302,498.75375,90.99,97.29,4.68,247.3,4285,324.54,1061,1,0,1
1303,650.11675,268.52,11.03,7.49,281.51,10018,462.0,111,0,0,0
1304,226.95988,2966.43,42.88,0.57,13216.38,1118,6486.98,64,1,1,0
1305,558.99503,934.93,126.24,2.48,2090.69,1544,1097.11,70,0,0,0
1306,142.15515,2411.01,340.6,1.66,4623.44,1272,2474.66,77,0,1,0
1307,178.51667,456.71,200.0,3.21,7693.84,1678,3626.06,58,1,1,0
1308,764.30862,1835.63,317.12,0.97,4739.17,1299,1820.14,60,0,0,0
1309,521.97167,1120.48,22.07,0.8,2094.65,2204,1004.68,118,0,0,0
1310,234.36463,1625.52,112.07,1.44,7001.95,838,4133.84,115,1,1,0
1311,212.92721,1053.21,80.24,2.04,1916.09,2154,878.28,234,0,1,0
1312,308.5589,3053.82,140.7,1.33,2639.6,1991,1646.7,99,0,0,0
1313,263.41189,720.73,49.63,0.29,5815.27,800,3397.78,74,1,1,0
1314,484.41396,3916.25,294.09,1.2,2795.19,1562,1656.01,72,0,0,0
1315,205.06524,2139.91,196.54,1.05,1023.35,2534,573.5,110,1,0,0
1316,727.95516,3846.73,33.79,2.36,5917.32,1259,1735.85,92,0,0,0
1317,248.47142,647.47,75.9,1.87,3160.68,1799,604.63,390,1,1,0
1318,103.42011,2501.27,169.08,2.88,3899.36,3090,685.61,101,0,0,0
1319,228.6719,11982.09,96.5,1.46,14778.42,1057,6977.47,96,0,0,0
1320,224.67204,4418.09,91.43,0.94,12324.5,812,2731.49,39,0,0,0
1321,116.26225,4620.52,70.99,1.24,5243.24,1845,3374.36,73,0,0,1
1322,827.54534,2142.13,157.98,1.34,4486.49,2328,1657.13,70,1,0,0
1323,835.59546,4073.19,66.57,1.77,9050.78,1363,2367.53,39,0,0,0
1324,306.55908,703.14,212.3,0.46,14919.27,2717,9164.49,72,1,1,0
1325,847.62211,923.72,296.21,1.96,2434.71,2074,1235.51,174,0,0,0
1326,127.7283,2660.71,133.62,3.02,4519.74,1275,1364.93,82,0,0,0
1327,101.57677,1044.35,112.84,1.03,1937.71,2074,1562.72,76,0,0,0
1328,394.368,293.53,119.17,3.35,2137.51,1497,798.99,160,0,1,1
1329,186.32656,16510.6,309.25,0.25,15629.1,730,11610.42,57,0,0,0
1330,389.78535,373.61,55.8,1.89,7011.4,1510,2507.2,224,0,0,0
1331,376.58273,955.61,150.65,2.14,2552.35,2403,1318.39,71,0,1,1
1332,105.69087,304.73,63.02,2.05,7920.0,725,756.6,130,0,0,0
1333,404.58127,264.58,85.12,2.62,1094.62,3703,642.28,497,1,0,0
1334,384.94413,646.11,45.29,6.94,3059.36,1836,1028.64,399,0,0,1
1335,497.42545,2626.45,138.26,1.31,7369.96,1335,2096.79,70,0,1,0
1336,470.40525,4783.9,168.98,2.5,8128.4,1738,5023.95,169,1,1,0
1337,606.12735,425.58,116.33,1.06,2558.21,2144,820.55,104,0,0,0
1338,215.4877,3119.65,667.62,0.59,11760.9,1778,1672.72,162,0,0,0
1339,515.48937,3081.98,42.17,11.25,4661.51,1635,1029.66,478,0,0,0
1340,108.06621,233.78,142.41,1.2,6594.91,1186,1094.02,112,1,1,0
1341,666.76841,441.08,138.75,1.78,14526.83,1430,4876.87,93,0,1,0
1342,642.92499,280.39,48.8,4.77,490.64,2184,432.95,508,0,1,1
1343,812.0507,2022.42,317.24,1.37,3722.9,2243,1928.16,64,0,0,0
1344,413.47564,1285.42,78.69,0.53,9445.25,1365,3796.62,64,0,0,0
1345,445.73589,4011.13,89.21,0.54,6009.74,1071,3652.8,92,0,0,0
1346,768.71236,4168.06,131.55,1.86,7749.17,3275,817.38,112,0,0,1
1347,349.16962,1985.55,92.79,0.17,10849.4,1265,4078.18,72,1,1,0
1348,620.90252,2837.26,86.18,2.59,7768.1,1350,4463.54,34,0,0,0
1349,447.54465,6480.13,58.05,0.33,14100.41,1016,3254.98,193,0,0,0
1350,110.40044,2384.14,72.41,0.83,5741.54,1313,2381.0,62,0,0,0
1351,304.92489,2815.4,154.79,0.25,11322.84,1133,3670.38,58,0,0,0
1352,178.29091,3477.97,173.39,0.85,5769.42,1179,5197.22,101,0,0,0
1353,360.30192,2087.4,78.2,0.64,14231.81,1180,3107.17,124,0,0,0
1354,833.92476,418.16,102.84,1.32,2284.05,2245,1590.95,92,0,0,1
1355,388.18968,1062.27,82.39,1.73,1759.43,3354,631.85,547,1,0,0
1356,232.44612,1171.66,152.47,2.37,4827.02,1054,2796.75,138,1,1,1
1357,585.04945,2269.52,40.43,0.39,2678.01,1769,2128.43,184,1,1,0
1358,607.84106,1958.31,209.13,1.25,2658.29,2455,1439.26,182,0,0,0
1359,322.42872,811.61,79.64,5.54,1965.81,1870,944.74,137,0,0,0
1360,723.57654,116.04,20.28,1.21,482.34,2815,129.81,250,0,0,0
1361,642.46233,295.71,25.88,0.79,5260.86,1621,1222.26,121,0,0,0
1362,659.55423,3545.81,117.45,0.56,5274.09,1506,1710.07,191,0,0,0
1363,113.10873,629.17,98.68,1.26,12318.33,993,6062.62,67,0,0,0
1364,561.96525,645.45,98.49,1.53,6238.35,1241,2324.64,56,1,0,0
1365,424.03157,1350.72,58.34,0.59,3528.49,1722,2075.21,171,0,0,0
1367,205.33319,4695.7,247.48,0.46,7397.99,1592,633.2,107,0,0,1
1368,230.89861,308.88,151.69,1.6,3142.31,2236,1338.71,193,0,0,0
1369,241.73197,286.7,47.94,2.62,1737.83,4546,472.4,653,1,0,0
1370,145.85811,137.67,146.1,3.56,5716.25,1382,1036.67,90,0,0,0
1371,142.7422,572.86,51.21,3.85,896.64,3814,319.94,1071,0,0,0
1372,375.58757,957.58,125.3,3.7,3069.37,2002,955.33,97,0,0,0
1373,839.85521,2189.6,356.81,0.83,10082.36,1476,1846.23,71,0,0,0
1374,619.26762,1635.82,40.9,0.28,17366.78,951,2541.61,151,0,0,0
1375,185.45008,857.23,271.89,1.32,13136.24,824,3482.45,161,1,0,0
1376,190.65862,878.58,102.32,2.63,3552.73,1249,1936.64,105,1,0,0
1377,176.65816,530.61,120.31,1.16,2470.89,2360,701.73,236,0,0,0
1378,228.20186,182.77,230.52,1.14,2540.63,2423,1266.64,134,0,0,0
1380,456.68011,2778.7,145.95,0.75,3921.14,1682,2446.74,176,0,0,0
1381,101.09525,210.3,101.16,2.98,5114.66,2455,2335.57,96,0,1,1
1382,811.34523,1918.78,240.21,10.23,6248.74,1623,490.33,201,0,0,1
1384,106.9901,737.52,52.07,1.3,6195.57,2014,1116.49,230,0,0,0
1385,254.77833,1629.12,45.0,1.19,6183.34,1340,1411.24,115,0,0,0
1386,651.06505,5369.99,240.11,4.07,7665.48,1763,1701.86,82,1,0,0
1387,192.94581,1021.93,204.66,1.29,2791.13,2031,1069.94,209,0,1,0
1388,254.58526,3261.85,204.32,0.85,7859.37,1149,1907.03,314,1,0,0
1389,149.10492,902.12,210.67,1.47,1367.12,4691,658.04,382,0,0,0
1390,850.69327,2755.05,135.68,3.49,3658.3,3196,1549.94,276,1,0,0
1391,806.95792,3012.48,44.74,1.72,3814.02,1831,2571.65,85,0,0,0
1392,289.18524,930.17,180.9,1.25,1883.1,4074,2242.45,166,0,1,0
1393,250.7925,2271.45,352.78,1.9,2665.6,1901,1359.34,103,1,1,0
1394,479.03363,1290.45,155.56,0.62,3141.54,1939,1780.19,90,1,1,0
1395,313.243,140.95,36.74,1.29,2649.84,2197,828.05,491,0,0,1
1396,333.65112,919.98,167.32,0.54,4267.89,1517,2375.17,135,0,0,0
1397,205.70801,957.33,181.98,3.15,893.45,3927,1123.5,137,0,1,0
1398,188.71745,6787.94,133.32,0.68,4414.03,1307,2331.1,66,0,0,0
1399,345.20426,1605.56,30.43,1.37,2036.42,3576,1344.47,518,1,1,1
1400,328.2979,725.99,97.83,1.7,3478.15,1905,1864.99,73,0,0,0
1401,256.80066,2495.35,276.84,0.82,6274.61,1398,2264.05,131,0,0,0
1402,769.27097,2069.95,96.92,0.7,3221.18,1669,1853.95,123,0,1,0
1403,786.62633,255.57,178.14,4.23,740.7,6550,0.0,0,1,1,1
1404,129.51741,160.71,87.99,0.9,8939.65,13439,914.42,221,0,0,0
1405,343.04554,344.15,828.92,0.67,7070.32,2427,2866.82,71,0,0,0
